verification_id,source_file,channel,segment_index,segment_start_s,segment_end_s,peak_threshold,max_heatmap,mean_heatmap,predicted_event_count,predicted_event_times_inside_s_json,predicted_event_times_absolute_s_json,review_status,corrected_event_count,corrected_event_times_inside_s_json,corrected_event_times_absolute_s_json,quality_flag,comment
Broadband_Data_2026.03.27_18.25.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,4,8.0,10.0,0.25,0.9972941279411316,0.04614017531275749,2,"[0.018, 1.0]","[8.018, 9.0]",model_verified,2,"[0.018, 1.0]","[8.018, 9.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,5,10.0,12.0,0.25,0.9971029162406921,0.04302607476711273,1,[1.0],[11.0],model_verified,1,[1.0],[11.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,6,12.0,14.0,0.25,0.9970169067382812,0.04337018355727196,1,[1.0],[13.0],model_verified,1,[1.0],[13.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,7,14.0,16.0,0.25,0.9968696236610413,0.04356642812490463,1,[1.0],[15.0],model_verified,1,[1.0],[15.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,8,16.0,18.0,0.25,0.9970357418060303,0.05447901412844658,3,"[0.628, 1.0, 1.396]","[16.628, 17.0, 17.396]",model_verified,3,"[0.628, 1.0, 1.396]","[16.628, 17.0, 17.396]",,
Broadband_Data_2026.03.27_18.25.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,9,18.0,20.0,0.25,0.9970446228981018,0.05611877143383026,2,"[1.0, 1.83]","[19.0, 19.83]",model_verified,2,"[1.0, 1.83]","[19.0, 19.83]",,
Broadband_Data_2026.03.27_18.25.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,10,20.0,22.0,0.25,0.997258186340332,0.04831444472074509,2,"[0.244, 1.0]","[20.244, 21.0]",model_verified,2,"[0.244, 1.0]","[20.244, 21.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,11,22.0,24.0,0.25,0.9972667694091797,0.046405114233493805,2,"[0.236, 1.0]","[22.236, 23.0]",model_verified,2,"[0.236, 1.0]","[22.236, 23.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,12,24.0,26.0,0.25,0.9971895813941956,0.05280793085694313,3,"[1.0, 1.156, 1.288]","[25.0, 25.156, 25.288]",model_verified,3,"[1.0, 1.156, 1.288]","[25.0, 25.156, 25.288]",,
Broadband_Data_2026.03.27_18.25.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,13,26.0,28.0,0.25,0.9971513152122498,0.05546129122376442,2,"[0.772, 1.0]","[26.772, 27.0]",model_verified,2,"[0.772, 1.0]","[26.772, 27.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,14,28.0,30.0,0.25,0.9969210624694824,0.04485263302922249,1,[1.0],[29.0],model_verified,1,[1.0],[29.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,15,30.0,32.0,0.25,0.9966214895248413,0.04566021263599396,2,"[1.0, 1.836]","[31.0, 31.836]",model_verified,2,"[1.0, 1.836]","[31.0, 31.836]",,
Broadband_Data_2026.03.27_18.25.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,16,32.0,34.0,0.25,0.9971790313720703,0.04306506738066673,1,[1.0],[33.0],model_verified,1,[1.0],[33.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,17,34.0,36.0,0.25,0.9973207116127014,0.04494345560669899,1,[1.0],[35.0],model_verified,1,[1.0],[35.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,18,36.0,38.0,0.25,0.99732506275177,0.04525405168533325,1,[1.0],[37.0],model_verified,1,[1.0],[37.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,19,38.0,40.0,0.25,0.9973590970039368,0.05335606262087822,2,"[0.696, 1.0]","[38.696, 39.0]",model_verified,2,"[0.696, 1.0]","[38.696, 39.0]",,
Broadband_Data_2026.03.27_18.25.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,20,40.0,42.0,0.25,0.9971215128898621,0.0443771630525589,1,[1.0],[41.0],model_verified,1,[1.0],[41.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,21,42.0,44.0,0.25,0.9975207448005676,0.04594830796122551,1,[1.0],[43.0],model_verified,1,[1.0],[43.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,22,44.0,46.0,0.25,0.9972392320632935,0.04507290944457054,1,[1.0],[45.0],model_verified,1,[1.0],[45.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,23,46.0,48.0,0.25,0.9973747730255127,0.049036040902137756,2,"[1.0, 1.186]","[47.0, 47.186]",model_verified,2,"[1.0, 1.186]","[47.0, 47.186]",,
Broadband_Data_2026.03.27_18.25.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,24,48.0,50.0,0.25,0.9969791173934937,0.046277452260255814,2,"[1.0, 1.088]","[49.0, 49.088]",model_verified,2,"[1.0, 1.088]","[49.0, 49.088]",,
Broadband_Data_2026.03.27_18.25.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,25,50.0,52.0,0.25,0.9969231486320496,0.048611897975206375,2,"[1.0, 1.812]","[51.0, 51.812]",model_verified,2,"[1.0, 1.812]","[51.0, 51.812]",,
Broadband_Data_2026.03.27_18.25.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,26,52.0,54.0,0.25,0.9972192049026489,0.04988471418619156,3,"[0.38, 1.0, 1.828]","[52.38, 53.0, 53.828]",manual_corrected,2,"[0.993669, 1.832747]","[52.993669, 53.832747]",,
Broadband_Data_2026.03.27_18.25.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,27,54.0,56.0,0.25,0.997334361076355,0.0459740050137043,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,28,56.0,58.0,0.25,0.9970952272415161,0.04553909972310066,1,[1.0],[57.0],model_verified,1,[1.0],[57.0],,
Broadband_Data_2026.03.27_18.25.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.25.00.bin,we,29,58.0,60.0,0.25,0.9972923398017883,0.04582774639129639,1,[1.0],[59.0],model_verified,1,[1.0],[59.0],,
