sample_id,source_file,channel,segment_index,segment_start,segment_end,sample_rate,time_resolution,frequency_resolution,freq_min,freq_max,npz_path,png_path,event_count,event_times_s_json,split,label_source,quality_flag
loc_0004264,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004264.npz,review/auto/ns/loc_0004264.png,1,[1.1540000438690186],,threshold_auto,unchecked
loc_0004265,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004265.npz,review/auto/ns/loc_0004265.png,1,[1.406000018119812],,threshold_auto,unchecked
loc_0004266,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004266.npz,review/auto/ns/loc_0004266.png,2,"[0.5299999713897705, 1.8079999685287476]",,threshold_auto,unchecked
loc_0004267,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004267.npz,review/auto/ns/loc_0004267.png,1,[0.6919999718666077],,threshold_auto,unchecked
loc_0004268,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004268.npz,review/auto/ns/loc_0004268.png,0,[],,threshold_auto,unchecked
loc_0004269,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004269.npz,review/auto/ns/loc_0004269.png,7,"[0.75, 1.3259999752044678, 1.3860000371932983, 1.4759999513626099, 1.590000033378601, 1.6660000085830688, 1.7259999513626099]",,threshold_auto,unchecked
loc_0004270,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004270.npz,review/auto/ns/loc_0004270.png,5,"[0.32199999690055847, 0.9739999771118164, 0.9860000014305115, 1.7740000486373901, 1.9019999504089355]",,threshold_auto,unchecked
loc_0004271,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004271.npz,review/auto/ns/loc_0004271.png,2,"[1.1039999723434448, 1.2300000190734863]",,threshold_auto,unchecked
loc_0004272,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004272.npz,review/auto/ns/loc_0004272.png,0,[],,threshold_auto,unchecked
loc_0004273,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004273.npz,review/auto/ns/loc_0004273.png,1,[1.527999997138977],,threshold_auto,unchecked
loc_0004274,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004274.npz,review/auto/ns/loc_0004274.png,2,"[0.10199999809265137, 0.24199999868869781]",,threshold_auto,unchecked
loc_0004275,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004275.npz,review/auto/ns/loc_0004275.png,1,[0.9100000262260437],,threshold_auto,unchecked
loc_0004276,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004276.npz,review/auto/ns/loc_0004276.png,1,[1.9780000448226929],,threshold_auto,unchecked
loc_0004277,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004277.npz,review/auto/ns/loc_0004277.png,4,"[1.2020000219345093, 1.7020000219345093, 1.8619999885559082, 1.8880000114440918]",,threshold_auto,unchecked
loc_0004278,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004278.npz,review/auto/ns/loc_0004278.png,0,[],,threshold_auto,unchecked
loc_0004279,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004279.npz,review/auto/ns/loc_0004279.png,1,[0.7379999756813049],,threshold_auto,unchecked
loc_0004280,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004280.npz,review/auto/ns/loc_0004280.png,2,"[0.04800000041723251, 0.3179999887943268]",,threshold_auto,unchecked
loc_0004281,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004281.npz,review/auto/ns/loc_0004281.png,1,[1.746000051498413],,threshold_auto,unchecked
loc_0004282,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004282.npz,review/auto/ns/loc_0004282.png,2,"[0.20800000429153442, 0.38999998569488525]",,threshold_auto,unchecked
loc_0004283,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004283.npz,review/auto/ns/loc_0004283.png,6,"[0.6460000276565552, 0.7400000095367432, 0.8399999737739563, 0.9020000100135803, 0.9919999837875366, 1.0180000066757202]",,threshold_auto,unchecked
loc_0004284,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004284.npz,review/auto/ns/loc_0004284.png,2,"[1.4980000257492065, 1.809999942779541]",,threshold_auto,unchecked
loc_0004285,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004285.npz,review/auto/ns/loc_0004285.png,1,[0.6039999723434448],,threshold_auto,unchecked
loc_0004286,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004286.npz,review/auto/ns/loc_0004286.png,0,[],,threshold_auto,unchecked
loc_0004287,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004287.npz,review/auto/ns/loc_0004287.png,8,"[0.05999999865889549, 0.27399998903274536, 0.3179999887943268, 0.38600000739097595, 0.40400001406669617, 0.5299999713897705, 1.003999948501587, 1.4800000190734863]",train,manual_verified,clean
loc_0004288,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004288.npz,review/auto/ns/loc_0004288.png,3,"[0.2759999930858612, 0.7300000190734863, 1.5099999904632568]",,threshold_auto,unchecked
loc_0004289,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,ns,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004289.npz,review/auto/ns/loc_0004289.png,3,"[0.9259999990463257, 0.9520000219345093, 1.5080000162124634]",,threshold_auto,unchecked
loc_0004290,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004290.npz,review/auto/we/loc_0004290.png,2,"[0.8539999723434448, 1.0]",,threshold_auto,unchecked
loc_0004291,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004291.npz,review/auto/we/loc_0004291.png,1,[1.0],,threshold_auto,unchecked
loc_0004292,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004292.npz,review/auto/we/loc_0004292.png,1,[1.0],,threshold_auto,unchecked
loc_0004293,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004293.npz,review/auto/we/loc_0004293.png,1,[1.0],,threshold_auto,unchecked
loc_0004294,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004294.npz,review/auto/we/loc_0004294.png,1,[1.0],,threshold_auto,unchecked
loc_0004295,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004295.npz,review/auto/we/loc_0004295.png,1,[1.0],,threshold_auto,unchecked
loc_0004296,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004296.npz,review/auto/we/loc_0004296.png,1,[1.0],,threshold_auto,unchecked
loc_0004297,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004297.npz,review/auto/we/loc_0004297.png,1,[1.0],,threshold_auto,unchecked
loc_0004298,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004298.npz,review/auto/we/loc_0004298.png,1,[1.0],,threshold_auto,unchecked
loc_0004299,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004299.npz,review/auto/we/loc_0004299.png,2,"[1.0, 1.7259999513626099]",,threshold_auto,unchecked
loc_0004300,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004300.npz,review/auto/we/loc_0004300.png,2,"[1.0, 1.9019999504089355]",,threshold_auto,unchecked
loc_0004301,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004301.npz,review/auto/we/loc_0004301.png,1,[1.0],,threshold_auto,unchecked
loc_0004302,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004302.npz,review/auto/we/loc_0004302.png,1,[1.0],,threshold_auto,unchecked
loc_0004303,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004303.npz,review/auto/we/loc_0004303.png,2,"[1.0, 1.527999997138977]",,threshold_auto,unchecked
loc_0004304,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004304.npz,review/auto/we/loc_0004304.png,2,"[0.4480000138282776, 1.0]",,threshold_auto,unchecked
loc_0004305,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004305.npz,review/auto/we/loc_0004305.png,1,[1.0],,threshold_auto,unchecked
loc_0004306,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004306.npz,review/auto/we/loc_0004306.png,2,"[1.0, 1.9780000448226929]",,threshold_auto,unchecked
loc_0004307,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004307.npz,review/auto/we/loc_0004307.png,1,[1.0],,threshold_auto,unchecked
loc_0004308,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004308.npz,review/auto/we/loc_0004308.png,2,"[0.15600000321865082, 1.0]",,threshold_auto,unchecked
loc_0004309,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004309.npz,review/auto/we/loc_0004309.png,3,"[0.7379999756813049, 1.0, 1.100000023841858]",,threshold_auto,unchecked
loc_0004310,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004310.npz,review/auto/we/loc_0004310.png,1,[1.0],,threshold_auto,unchecked
loc_0004311,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004311.npz,review/auto/we/loc_0004311.png,1,[1.0],,threshold_auto,unchecked
loc_0004312,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004312.npz,review/auto/we/loc_0004312.png,1,[1.0],,threshold_auto,unchecked
loc_0004313,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004313.npz,review/auto/we/loc_0004313.png,3,"[0.8399999737739563, 1.0, 1.0180000066757202]",,threshold_auto,unchecked
loc_0004314,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004314.npz,review/auto/we/loc_0004314.png,1,[1.0],,threshold_auto,unchecked
loc_0004315,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004315.npz,review/auto/we/loc_0004315.png,2,"[0.6039999723434448, 1.0]",,threshold_auto,unchecked
loc_0004316,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004316.npz,review/auto/we/loc_0004316.png,1,[1.0],,threshold_auto,unchecked
loc_0004317,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004317.npz,review/auto/we/loc_0004317.png,1,[1.0],,threshold_auto,unchecked
loc_0004318,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004318.npz,review/auto/we/loc_0004318.png,1,[1.0],,threshold_auto,unchecked
loc_0004319,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.43.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004319.npz,review/auto/we/loc_0004319.png,2,"[0.9259999990463257, 1.0]",,threshold_auto,unchecked
loc_0004320,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004320.npz,review/auto/ns/loc_0004320.png,3,"[0.03799999877810478, 1.4520000219345093, 1.5679999589920044]",,threshold_auto,unchecked
loc_0004321,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004321.npz,review/auto/ns/loc_0004321.png,4,"[0.22127500176429749, 0.2879999876022339, 0.3659999966621399, 0.4659999907016754]",train,manual_corrected,clean
loc_0004322,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004322.npz,review/auto/ns/loc_0004322.png,3,"[0.46799999475479126, 1.944000005722046, 1.9539999961853027]",,threshold_auto,unchecked
loc_0004323,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004323.npz,review/auto/ns/loc_0004323.png,4,"[0.03400000184774399, 0.5139999985694885, 0.5460000038146973, 1.5379999876022339]",,threshold_auto,unchecked
loc_0004324,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004324.npz,review/auto/ns/loc_0004324.png,2,"[0.041999999433755875, 1.2380000352859497]",,threshold_auto,unchecked
loc_0004325,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_17.44.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0004325.npz,review/auto/ns/loc_0004325.png,1,[1.2640000581741333],,threshold_auto,unchecked
